symbol,roe_change,tagrt_change,workcap_change,eps_change
SHSE.600016_2019q4,-0.8467,-1.9132,0,0.32
SHSE.600023_2019q4,-0.3511,-1.1087,1969872896,0.09
SHSE.600018_2019q4,0.1441,3.793,-342247424,0.1033
SHSE.600019_2019q4,-0.3724,1.4064,2034374656,0.12
SHSE.600025_2019q4,1.5972,-19.4493,7560976384,0.11
SHSE.600030_2019q4,-1.1883,-4.5487,0,0.14
SHSE.600031_2019q4,-4.9308,-11.3907,2646759424,0.285
SHSE.600027_2019q4,0.0521,1.1819,1133191168,0.073
SHSE.600028_2019q4,-0.6964,-7.5505,-2266996736,0.098
SHSE.600029_2019q4,3.0615,-0.8286,4348002304,0.19
SZSE.000157_2019q4,-1.4993,-0.2727,802199552,0.11
SHSE.600036_2019q4,-2.1328,-1.8566,0,0.57
SHSE.600038_2019q4,0.6603,-0.1266,242401280,0.2773
SZSE.000166_2019q4,-0.8593,-14.3495,0,0.04
SHSE.600100_2019q4,1.6566,4.7625,2517658112,0.1256
SHSE.600050_2019q4,-0.5522,1.0548,3725139968,0.022
SHSE.600048_2019q4,-2.5497,-1.7188,8302755840,0.24
SHSE.600104_2019q4,-0.0989,5.802,8765038592,0.602
SHSE.600111_2019q4,0.8278,1.554,195102720,0.0537
SHSE.600061_2019q4,-0.8546,5.3174,2254848000,0.12
SHSE.600109_2019q4,-0.4019,1.9325,0,0.085
SHSE.600115_2019q4,2.4588,-1.7314,8277999616,0.1589
SHSE.600066_2019q4,2.3624,3.617,848687104,0.29
SHSE.600118_2019q4,-0.5108,-0.877,100594176,0.06
SHSE.600068_2019q4,0.0227,0.2414,-7028411392,0.195
SZSE.000006_2019q4,2.979,32.8552,378990080,0.184
SZSE.000012_2019q4,-0.3944,4.6482,-923255168,0.06
SZSE.000008_2019q4,0.9103,-6.779,-74207232,0.0305
SZSE.000009_2019q4,-0.1832,-4.0363,-1456612864,0.0136
SZSE.000021_2019q4,0.9438,1.7381,140526272,0.0835
SZSE.000025_2019q4,-0.4598,5.9065,-35202912,0.0447
SZSE.000031_2019q4,-4.0705,-34.6786,4979478528,0.13
SZSE.000027_2019q4,0.8758,-2.6395,4211538816,0.1716
SZSE.000028_2019q4,-0.298,0.9644,311007232,0.727
SZSE.000039_2019q4,1.9797,-0.3759,9946202112,0.2343
SZSE.000050_2019q4,-2.0616,-2.9975,-1229574144,-0.0999
SZSE.000060_2019q4,-0.0396,12.0164,-557859648,0.06
SZSE.000061_2019q4,0.6841,1.9131,155557888,0.0427
SZSE.000062_2019q4,-0.6234,3.5684,139548800,0.1355
SZSE.000066_2019q4,-0.7699,9.3502,-405952000,0.011
SHSE.600006_2019q4,-0.7235,-9.2276,-65462528,0.043
SZSE.000078_2019q4,1.2287,-8.4559,181619200,0.0588
SHSE.600008_2019q4,1.0176,-5.2692,-1566299392,0.0431
SZSE.000090_2019q4,-2.2269,17.3291,-1244048384,0.0047
SHSE.600021_2019q4,-0.2486,-0.8018,-1221615616,0.1097
SHSE.600022_2019q4,-0.3661,-3.5051,-1077354496,0.0082
SHSE.600017_2019q4,-0.7401,2.1628,-511958272,0.04
SZSE.000089_2019q4,-0.4167,0.2555,-100619648,0.0554
SHSE.600026_2019q4,-0.585,-12.415,-1139241472,0.0282
SZSE.000156_2019q4,-1.2847,-1.1762,104697344,0.0708
SHSE.600037_2019q4,-1.8448,-1.6529,20679168,0.0263
SZSE.000158_2019q4,-0.0779,0.8886,-386963456,0.0069
SHSE.600039_2019q4,-2.789,11.9236,1195862528,0.0224
SHSE.600053_2019q4,-6.5424,-16.5909,-10865472,0.0165
SHSE.600060_2019q4,1.6094,-10.7038,-292290560,0.154
SHSE.600056_2019q4,-1.2393,1.2041,883639296,0.2622
SHSE.600062_2019q4,-2.1867,-3.3367,125573632,0.1309
SHSE.600058_2019q4,0.0861,4.8925,63606528,0.046
SHSE.600064_2019q4,-3.8857,6.769,-376033344,0.251
SHSE.600120_2019q4,-0.3528,-23.1255,-685713152,-0.0354
SHSE.600073_2019q4,-4.6166,-3.4215,9094912,0.022
SHSE.600125_2019q4,-1.1376,4.3577,-791666432,0.05
SZSE.000301_2019q4,-0.2031,-6.1589,39710464,0.09
SHSE.600126_2019q4,-1.7637,4.003,-37559296,0.03
SHSE.600132_2019q4,18.8405,-0.4495,209263864,0.74
SHSE.600079_2019q4,3.2992,-0.0964,-678404736,0.29
SHSE.600141_2019q4,1.905,-0.2013,-1002299392,0.2142
SHSE.600138_2019q4,-0.7577,1.7691,21569088,0.2247
SHSE.600143_2019q4,2.2778,6.6336,476615776,0.1659
SHSE.600094_2019q4,0.4726,13.1259,-1162704896,0.0754
SHSE.600150_2019q4,0.2513,18.0264,-282277888,0.037
SHSE.600201_2019q4,0.0412,-7.9429,-384914432,0.07
SHSE.600098_2019q4,-0.0491,9.4902,2266846352,0.0849
SHSE.600155_2019q4,-0.9472,4.4128,1497603072,0.03
SHSE.600160_2019q4,-1.8085,0.7082,-39295488,0.067
SHSE.600161_2019q4,0.5767,-5.3626,185581056,0.17
SHSE.600158_2019q4,-0.1198,9.523,-12591232,0.0119
SHSE.600171_2019q4,-2.1644,8.4252,35899648,0.039
SHSE.600216_2019q4,-1.0917,-1.4854,50937344,0.084
SHSE.600166_2019q4,-1.0228,-6.3594,1016992256,0.0014
SHSE.600167_2019q4,-6.5418,0.8443,-12771584,0.0448
SZSE.000400_2019q4,0.078,10.9663,94931968,0.0921
SZSE.000401_2019q4,-3.9789,-6.2691,401679872,0.134
SZSE.000402_2019q4,-0.8761,10.0546,-5042216960,0.11
SHSE.600195_2019q4,0.9507,-4.2553,-154970112,0.053
SHSE.600260_2019q4,-1.0486,-5.7681,367595008,0.04
SZSE.000426_2019q4,0.3627,1.7604,-47547136,-0.0135
SHSE.600256_2019q4,0.0677,-1.458,-520308736,0.0605
SHSE.600307_2019q4,0.869,0.2967,636998656,0.0772
SHSE.600312_2019q4,0.5435,-0.2754,17651200,0.0469
SHSE.600258_2019q4,2.4592,-1.8648,308107840,0.3591
SHSE.600259_2019q4,-2.8705,6.8981,-6836608,-0.08
SHSE.600315_2019q4,-2.7754,0.6167,267663872,0.02
SHSE.600316_2019q4,-0.2967,-73.8338,2369178912,-0.0483
SHSE.600266_2019q4,-0.0936,-47.7217,921296896,0.291
SHSE.600317_2019q4,-0.9371,-7.1906,-286035968,0.027
SHSE.600273_2019q4,-1.1014,-0.2149,226467200,0.21
SZSE.000501_2019q4,-1.4387,-0.6714,-352018944,0.28
SHSE.600325_2019q4,-3.7038,-2.8876,8655773696,0.16
SHSE.600282_2019q4,-3.6497,0.7227,1712012416,0.052
SHSE.600277_2019q4,-2.3396,0.2164,-208118272,0.03
SHSE.600329_2019q4,-2.1114,-3.1202,167530240,0.128
SHSE.600335_2019q4,-1.2186,-20.007,-471229952,0.0803
SHSE.600291_2019q4,8.4655,9.5854,0,-0.0182
SZSE.000513_2019q4,-0.9471,-0.7139,339343872,0.28
SHSE.600338_2019q4,-1.1412,5.781,44950656,0.19
SHSE.600339_2019q4,1.6466,3.7873,741213184,0.0592
SHSE.600350_2019q4,-1.3088,-1.4563,-2851628032,0.113
SHSE.600298_2019q4,-1.4423,1.8609,84324224,0.2446
SZSE.000519_2019q4,0.67,3.2081,119749120,0.0885
SHSE.600348_2019q4,-0.1965,4.5501,1415550976,0.22
SHSE.600410_2019q4,0.3046,-18.6925,42528768,0.09
SZSE.000528_2019q4,-1.6236,1.733,-921497088,0.151
SHSE.600409_2019q4,-0.7398,-1.3096,191984704,0.0665
SHSE.600415_2019q4,-0.0366,18.6718,1794700240,0.07
SZSE.000536_2019q4,-9.6157,-2.1292,619373568,-0.2825
SZSE.000537_2019q4,0.4539,4.775,2496083968,0.49
SZSE.000488_2019q4,1.1603,11.5566,3601872384,0.18
SZSE.000543_2019q4,1.1473,-3.6977,3397571584,0.1684
SHSE.600373_2019q4,-0.8256,-2.5128,315430912,0.27
SHSE.600418_2019q4,-0.4334,-7.9369,296578560,0
SZSE.000600_2019q4,0.1374,0.5931,-866163200,0.098
SHSE.600380_2019q4,-0.6714,-1.7661,336118784,0.12
SHSE.600426_2019q4,-1.1551,1.0364,-467365760,0.332
SHSE.600376_2019q4,-3.824,6.2972,-5035163648,0.0969
SZSE.000547_2019q4,-0.5254,-0.5388,13444352,0.05
SZSE.000553_2019q4,-0.5959,1.9485,1204836352,0.0842
SHSE.600428_2019q4,-0.0465,-6.9401,-369135872,0.022
SHSE.600435_2019q4,0.2303,14.59,32603648,0.0028
SZSE.000563_2019q4,-0.8503,27.3589,0,0.028
SHSE.600392_2019q4,-0.4208,-13.2108,53185792,0.0433
SHSE.600388_2019q4,3.3161,2.145,319479040,0.26
SZSE.000564_2019q4,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000559_2019q4,-2.08,0.5907,79168768,0.032
SZSE.300001_2019q4,1.1954,12.5312,-31363136,0.07
SHSE.600500_2019q4,-3.0646,0.6708,-742876160,-0.01
SZSE.300002_2019q4,0.7245,4.7814,92451520,-0.0403
SHSE.601000_2019q4,-0.686,-15.0161,483443712,0.0629
SHSE.601001_2019q4,-0.4623,3.54,-1047024768,0.13
SHSE.600446_2019q4,-5.3899,-3.9112,230951680,-0.0176
SZSE.000623_2019q4,-1.0004,-5.5167,-64001536,0.2473
SZSE.300010_2019q4,0.0232,-43.6383,71652432,0.0234
SHSE.601003_2019q4,-5.5079,0.6364,65392128,0.0852
SHSE.601005_2019q4,-1.4579,-4.3964,245973760,0.011
SZSE.300012_2019q4,5.1705,-2.0066,202589120,0.1208
SHSE.600460_2019q4,-1.3806,0.3004,-404200992,-0.004
SZSE.000581_2019q4,-1.5224,3.3595,-473083392,0.46
SHSE.600511_2019q4,1.3721,1.5756,546989056,0.7035
SZSE.300009_2019q4,1.5212,-7.4633,159612224,0.105
SHSE.600507_2019q4,-0.7039,2.2329,763323008,0.3
SZSE.300014_2019q4,8.9051,17.8179,443300864,0.7
SHSE.600515_2019q4,0.9758,-5.8544,780935168,0.0864
SZSE.000636_2019q4,-2.3281,-9.5734,90398720,0.06
SHSE.600521_2019q4,-1.6153,-0.1085,1191619920,0.14
SHSE.600466_2019q4,5.751,13.7646,-718749696,0.3954
SHSE.601016_2019q4,-0.8117,-1.2254,287933440,0.028
SHSE.601019_2019q4,-0.9422,0.7473,205341184,0.15
SZSE.300026_2019q4,-0.3258,2.3882,156626432,0.0523
SZSE.300027_2019q4,-1.4579,0.0396,-103164888,-0.09
SZSE.000598_2019q4,0.3289,-0.684,4650816,0.11
SHSE.600528_2019q4,-0.3262,8.9664,465459712,0.18
SHSE.600478_2019q4,0.0409,-7.6358,-338872288,-0.038
SHSE.600486_2019q4,3.3333,7.5802,-598217856,1.427
SHSE.600536_2019q4,4.2125,-11.1038,-55408384,-0.08
SZSE.000712_2019q4,-2.7669,-9.547,0,-0.06
SHSE.601100_2019q4,-3.1588,-7.7269,236169984,0.28
SHSE.600545_2019q4,-1.4746,4.4201,-92865024,0.0471
SZSE.000717_2019q4,-4.9499,-1.9854,94930432,0.1166
SHSE.600497_2019q4,-2.1935,0.3655,-495171072,-0.0092
SZSE.000718_2019q4,-1.9888,7.4832,-138578944,0.061
SHSE.600499_2019q4,-1.9975,-2.3948,77203456,0.023
SHSE.600549_2019q4,-0.1422,-6.788,-314466432,0.0224
SZSE.000681_2019q4,0.619,-0.0043,133443020,0.1174
SHSE.601106_2019q4,-0.237,25.1706,-1423181824,0.0007
SZSE.300113_2019q4,0.895,7.0227,88633792,0.2
SZSE.000732_2019q4,-1.5748,-6.1071,-6526926848,-0.4021
SZSE.300058_2019q4,-1.4883,6.8174,-28270208,0.06
SZSE.000727_2019q4,-6.3949,-6.2025,-990880710,-0.1854
SHSE.600557_2019q4,0.1199,-0.4348,60106880,0.22
SHSE.600563_2019q4,-0.8687,-2.2933,80438400,0.4215
SZSE.300115_2019q4,0.2107,-6.4861,144633376,0.0758
SZSE.000729_2019q4,-1.318,-0.0252,-4152576,0.0452
SZSE.000690_2019q4,-0.081,27.0233,-129995456,0.07
SZSE.000685_2019q4,-0.194,0.6827,-100362880,0.16
SZSE.000686_2019q4,-0.2195,-37.0499,0,0.12
SZSE.300072_2019q4,0.5006,10.9391,-234960896,0.02
SHSE.600565_2019q4,-0.4626,2.1657,482874368,0.07
SZSE.000738_2019q4,-0.4427,4.7985,50937088,0.064
SHSE.600567_2019q4,-0.8079,2.0783,-1232816640,0.0868
SHSE.600572_2019q4,-2.7591,-1.8439,-579822624,0.033
SHSE.601118_2019q4,-0.4011,-13.6319,-1152638976,0.0025
SHSE.600623_2019q4,-1.6124,2.5144,-1673359104,0.02
SHSE.601068_2019q4,0.0993,3.8252,-855590912,0.0088
SZSE.000750_2019q4,-2.0794,-18.3197,0,-0.02
SHSE.600580_2019q4,-2.4838,0.867,173776832,0.1555
SHSE.600575_2019q4,-1.7339,-6.1476,-541619200,0.03
SZSE.300133_2019q4,2.1535,-5.7321,182037248,0.04
SHSE.601127_2019q4,0.2734,7.5318,1777799424,-0.15
SHSE.600582_2019q4,-0.2619,-8.3694,-895543296,0.061
SZSE.300134_2019q4,-0.342,-4.638,-33139456,0.0127
SHSE.600633_2019q4,-1.2678,-23.1648,-163242496,0.07
SHSE.601128_2019q4,0.6092,-1.7678,0,0.19
SHSE.600584_2019q4,2.2932,8.6126,446025728,0.05
SHSE.600640_2019q4,0.5491,-10.5232,156755456,0.0527
SZSE.000761_2019q4,-1.3343,2.0483,-4664969344,0.01
SZSE.300088_2019q4,0.6978,-8.672,-8115904,0.1178
SZSE.000807_2019q4,0.5379,-0.8391,495903744,0.08
SZSE.000758_2019q4,-5.9195,-0.4627,-634969344,-0.0977
SZSE.000813_2019q4,-0.6829,-2.4475,39330816,0.0434
SHSE.600642_2019q4,-1.3707,-3.6571,-285306880,0.074
SHSE.600643_2019q4,0.7644,-4.943,-215027587,0.242
SHSE.600639_2019q4,-1.1361,-5.6754,1280527264,0.1319
SHSE.601139_2019q4,0.1299,-0.4426,-222537088,0.11
SZSE.000766_2019q4,-0.5525,-4.2439,21933312,0.0438
SHSE.600645_2019q4,-0.4026,-0.3055,494603944,0.07
SHSE.601200_2019q4,-0.17,9.8056,-549337536,0.1592
SHSE.600597_2019q4,-2.5173,5.0218,-373203712,0.06
SHSE.600598_2019q4,-2.1008,-1.1629,232867072,0.151
SHSE.600648_2019q4,-3.7959,-6.0863,-1523039680,0.04
SHSE.601098_2019q4,-0.9411,-0.5621,84828160,0.14
SHSE.601099_2019q4,-1.7789,-1.5276,0,0.006
SHSE.600704_2019q4,-0.5783,-3.8676,661108224,0.1592
SHSE.600649_2019q4,-0.4958,-4.5508,931862528,0.04
SZSE.000825_2019q4,0.3406,2.4394,-751285760,0.119
SZSE.000830_2019q4,-3.7028,-6.4721,696714240,0.069
SZSE.300207_2019q4,3.8432,-8.3929,-407436256,0.17
SZSE.000826_2019q4,-0.8187,-1.8339,1055080960,0.052
SHSE.600707_2019q4,-2.2739,-217.0554,-132884800,-0.128
SHSE.600657_2019q4,-0.467,-78.0826,-6767216640,0.06
SZSE.000778_2019q4,0.5736,-4.4089,411614208,0.1222
SZSE.300159_2019q4,0.6982,-2.2126,128025216,0.0449
SZSE.300166_2019q4,1.3914,4.4204,158357504,0.1
SHSE.600664_2019q4,1.6726,6.5428,130501696,0.0217
SZSE.300168_2019q4,-0.4919,-7.4035,263963520,0.005
SHSE.600717_2019q4,-1.2825,-1.3257,527431664,-0.01
SZSE.300180_2019q4,0.8397,4.5112,-53702464,0.02
SHSE.601168_2019q4,-0.9429,-3.4099,-2326511040,0.08
SHSE.600718_2019q4,-0.0425,3.3578,27384832,0.01
SHSE.600673_2019q4,-2.4472,1.5691,60520192,0.064
SZSE.300182_2019q4,-0.2457,0.9954,96561408,0.0356
SHSE.601231_2019q4,3.6432,3.219,-56594944,0.22
SZSE.000848_2019q4,-1.6254,0.4038,100770560,0.1048
SHSE.601233_2019q4,2.2197,-11.2409,-755380480,0.58
SHSE.601228_2019q4,-0.4178,1.1501,1347228544,0.036
SHSE.600728_2019q4,8.1892,-8.5245,-12661504,0.2324
SHSE.600729_2019q4,-2.9,-1.2271,139946064,0.57
SHSE.601179_2019q4,-0.0184,0.574,58699776,0.022
SHSE.600737_2019q4,2.4617,22.2864,-75209216,0.1365
SZSE.300244_2019q4,-0.832,-8.0656,-362288640,0.1673
SHSE.600694_2019q4,-1.9621,0.645,306881280,0.69
SZSE.300251_2019q4,13.9508,29.0974,917668096,0.34
SHSE.600739_2019q4,-0.5898,-0.7735,471618688,0.1918
SZSE.300197_2019q4,0.1121,7.4703,-826371464,0.0045
SHSE.600745_2019q4,7.7369,-11.9753,-8626513152,0.52
SHSE.600751_2019q4,0.6513,-0.47,5432186880,0.0471
SHSE.600801_2019q4,-0.9611,-3.0484,883372288,0.8
SZSE.300253_2019q4,1.0153,7.0632,54590208,0.0687
SZSE.300199_2019q4,-7.9676,-8.1562,-296249984,-0.17
SZSE.000869_2019q4,-2.4775,0.8887,28827392,0.18
SHSE.600748_2019q4,1.9329,-12.8914,-1255513088,0.19
SHSE.600754_2019q4,-0.64,-0.2378,158669376,0.2289
SZSE.000930_2019q4,1.5095,5.292,183344996,0.1099
SHSE.600699_2019q4,-0.7576,-20.0028,-394339328,0.15
SHSE.600804_2019q4,-0.6296,0.0338,-35318784,0
SHSE.600755_2019q4,-1.7941,-10.3789,2371069952,0.2
SZSE.300257_2019q4,0.3214,2.9484,-203389344,0.0466
SZSE.000877_2019q4,0.2274,-6.4268,410456192,0.4337
SHSE.600811_2019q4,-0.3411,-8.9472,-2788617216,0.0347
SZSE.300308_2019q4,0.9121,6.1077,98121728,0.22
SZSE.000932_2019q4,-4.0051,-0.2386,-4630776832,0.2363
SZSE.000883_2019q4,-0.1037,5.171,1125755904,0.07
SHSE.600757_2019q4,-1.9002,6.5668,43521024,0.13
SZSE.000878_2019q4,0.7112,15.6349,-841262720,0.1411
SHSE.600763_2019q4,5.6966,-1.4642,145236352,0.6
SZSE.300315_2019q4,0.5598,15.1359,214942592,0.05
SHSE.600808_2019q4,-1.2627,-1.1907,546098176,0.0416
SZSE.300316_2019q4,2.6831,11.5019,288375808,0.17
SHSE.600759_2019q4,-0.1219,3.4094,-42492928,0.0048
SHSE.600765_2019q4,1.3086,2.8073,25615872,0.13
SHSE.600770_2019q4,-0.0938,-0.8612,-32458624,0
SHSE.600820_2019q4,0.3513,2.3834,-856429568,0.16
SZSE.000937_2019q4,0.2336,-1.7192,1516574720,0.0776
SZSE.000887_2019q4,-1.4043,1.9634,-1511037696,0.12
SZSE.300324_2019q4,0.4469,11.6469,56268544,0.0508
SZSE.300274_2019q4,0.7783,12.7147,-348500992,0.15
SHSE.600823_2019q4,1.304,-1.0588,-19533186048,0.24
SHSE.601326_2019q4,-1.577,1.5995,293273104,0.02
SZSE.002002_2019q4,1.4154,-3.079,66292736,0.0818
SHSE.600776_2019q4,-0.9622,4.0299,4269312,0.0026
SHSE.600827_2019q4,-1.565,-0.6495,-218488832,0.06
SHSE.600782_2019q4,-1.1285,-3.3744,606208000,0.253
SHSE.600777_2019q4,3.6383,-1.3086,287794600,0.095
SHSE.601333_2019q4,-1.2411,0.1553,-93658240,0.013
SZSE.300285_2019q4,0.3554,-1.3476,178537408,0.15
SZSE.002004_2019q4,0.8486,-3.4342,333834032,0.11
SZSE.000960_2019q4,-1.1507,-1.1391,-575514368,0.0751
SHSE.600779_2019q4,6.1441,-2.5357,252198976,0.6135
SHSE.600835_2019q4,-0.7902,0.2782,385823744,0.24
SZSE.002013_2019q4,1.0749,6.1708,617955328,0.07
SHSE.600787_2019q4,0.1928,-0.8614,58464000,0.0457
SZSE.000959_2019q4,-1.415,-0.1724,6905323520,0.0443
SZSE.300296_2019q4,-0.532,4.0266,-489825280,0.1004
SHSE.600839_2019q4,-0.3893,4.1019,1357906432,-0.0028
SZSE.000970_2019q4,0.1383,2.6158,54749952,0.053
SZSE.300297_2019q4,-1.2324,-17.3645,-40638336,0.02
SHSE.600845_2019q4,-0.1874,0.146,-14232832,0.177
SHSE.600901_2019q4,0.0692,4.7984,0,0.14
SZSE.000967_2019q4,0.0948,-7.6323,652874752,0.1
SHSE.600903_2019q4,-2.1805,-4.1138,-159543040,0.03
SZSE.002019_2019q4,-0.0255,2.287,-27093760,0.21
SZSE.000980_2019q4,-2.5613,-8.7581,-1991359104,-0.23
SZSE.002030_2019q4,-0.7107,0.6023,74720320,0.025
SZSE.000975_2019q4,-0.2997,1.2542,-514347904,0.1037
SHSE.600862_2019q4,2.223,-12.8839,103860224,0.16
SZSE.002028_2019q4,3.234,-0.408,222921728,0.29
SZSE.000983_2019q4,-0.8343,-5.4805,-817224704,0.1707
SHSE.600863_2019q4,-1.3796,-0.8197,-855137280,0.04
SHSE.600908_2019q4,-0.4726,3.5619,0,0.16
SHSE.600859_2019q4,-2.5248,-0.6312,2142695040,0.19
SHSE.600909_2019q4,0.2698,1.6771,0,0.09
SZSE.000990_2019q4,0.6792,0.7851,430487040,0.1402
SZSE.000987_2019q4,-3.5327,-35.5737,0,-0.059
SZSE.300418_2019q4,0.5872,1.3678,134549944,0.32
SZSE.000988_2019q4,-0.8996,3.1209,52896256,0.13
SHSE.600917_2019q4,0.9609,-1.8976,72505152,0.08
SZSE.002038_2019q4,-0.809,-5.4931,-79547904,-0.0313
SZSE.300376_2019q4,-0.1667,10.7285,373489984,0.05
SHSE.600874_2019q4,-0.2499,4.357,-20241024,0.09
SHSE.600869_2019q4,0.5841,5.2319,-12155712,0.056
SZSE.002051_2019q4,-0.0391,-16.6507,253356032,0.21
SHSE.600875_2019q4,-0.3668,3.4478,-540655616,0.07
SZSE.000997_2019q4,-0.6573,-4.1926,-191379968,0.1847
SZSE.300383_2019q4,0.2431,-4.1579,-16902912,0.15
SHSE.600881_2019q4,0.2317,11.6738,-263262048,0.02
SZSE.002048_2019q4,0.5622,1.1903,279700224,0.41
SZSE.000998_2019q4,-7.527,-9.869,-267008896,-0.2588
SZSE.002049_2019q4,2.3245,-2.5618,141942784,0.2839
SZSE.000999_2019q4,-4.5274,1.6216,-126848000,0.15
SHSE.600879_2019q4,-0.0972,-0.8502,-51405824,0.04
SZSE.002110_2019q4,-3.6314,11.0876,493405184,0.264
SHSE.600884_2019q4,-0.4726,-1.4979,-58439040,0.061
SHSE.600885_2019q4,0.3354,0.3397,164702720,0.2737
SZSE.002056_2019q4,0.2625,2.4996,1407744,0.12
SZSE.002064_2019q4,-0.1399,2.3295,-210554240,0.07
SHSE.600939_2019q4,-2.6303,-2.4025,-194444416,0.02
SZSE.002065_2019q4,2.4345,-0.6695,-4812800,0.1176
SHSE.600895_2019q4,0.7786,-13.6144,-281817344,0.12
SZSE.002118_2019q4,-0.4194,-5.2414,38998784,0.01
SZSE.002074_2019q4,0.6678,-12.6106,-105039872,0.2
SZSE.002075_2019q4,-1.7423,3.9308,268680448,0.0387
SZSE.002131_2019q4,-0.5787,2.2111,9880320,0.014
SZSE.002127_2019q4,0.2227,-2.992,213526784,0.09
SZSE.002128_2019q4,-1.3767,1.3526,718039168,0.3
SZSE.300459_2019q4,-0.7461,-7.1754,119525376,-0.0474
SZSE.002078_2019q4,1.1983,-1.0812,579577600,0.23
SZSE.002129_2019q4,-0.3065,-7.0591,208124800,0.0725
SHSE.600959_2019q4,-0.0816,0.5004,121147712,0.02
SZSE.002085_2019q4,-0.7736,-0.9726,87176832,0.09
SHSE.600970_2019q4,0.2024,-5.9268,-698441216,0.26
SZSE.002092_2019q4,-1.0898,-5.177,-379200512,0.0152
SZSE.002093_2019q4,-0.6168,4.1949,-61047936,0.0214
SHSE.600967_2019q4,-1.2541,0.677,68318208,0.051
SZSE.002152_2019q4,-0.8068,0.5568,-4037120,0.06
SZSE.002203_2019q4,-2.5297,-3.5884,-48627776,0.0904
SZSE.300529_2019q4,-4.0715,-5.2649,41083776,0.27
SZSE.002155_2019q4,0.493,-6.4848,-27245552,0.0456
SHSE.600985_2019q4,-1.1163,8.8987,2231517184,0.37
SZSE.002212_2019q4,0.1094,5.3861,8210688,-0.028
SZSE.002221_2019q4,0.6273,-13.8917,-228440192,0.2388
SHSE.600996_2019q4,-1.626,1.2713,-202240960,0.02
SZSE.002217_2019q4,-1.3489,5.4542,1137067008,0.04
SZSE.002223_2019q4,-2.3065,-0.7068,61261056,0.1811
SZSE.002174_2019q4,2.0719,3.9183,1174860032,0.34
SZSE.002180_2019q4,3.2281,2.4203,227880704,0.313
SZSE.002176_2019q4,-3.8348,9.0868,-269485184,-0.04
SHSE.601611_2019q4,3.4145,-3.7775,1332151552,0.18
SZSE.002233_2019q4,2.9742,5.9439,284367104,0.5741
SZSE.002183_2019q4,-0.4854,5.7797,611863040,0
SHSE.601608_2019q4,-0.1879,-1.6331,278222720,0.0073
SHSE.601615_2019q4,0.1049,0.9725,-226118656,0.13
SZSE.002191_2019q4,-0.6949,5.447,129536896,0.15
SZSE.002242_2019q4,0.7805,-0.0187,-147357056,0.28
SZSE.002244_2019q4,-0.5977,26.1389,646828032,0.08
SZSE.002195_2019q4,-3.3502,-46.9067,-197495808,0.0151
SZSE.002250_2019q4,-1.5254,-4.5068,530667456,0.06
SZSE.002302_2019q4,2.8067,-5.2919,355648512,0.2446
SZSE.002249_2019q4,-2.9914,-6.2742,155895808,-0.01
SZSE.002266_2019q4,-0.6222,0.2745,199901024,0.009
SZSE.002317_2019q4,-2.9326,0.7007,-53805056,0.08
SZSE.002268_2019q4,1.8428,-2.1102,2165760,0.014
SZSE.002273_2019q4,3.9532,-0.5532,-2857728,0.18
SHSE.601598_2019q4,-1.0048,-3.1606,2224107008,0.0805
SZSE.002280_2019q4,-0.6534,0.4496,-57086976,0
SZSE.002281_2019q4,1.5676,4.6625,183015424,0.18
SZSE.002340_2019q4,-0.3021,7.8169,38831104,0.05
SZSE.002285_2019q4,-0.7114,2.3673,52989696,0
SHSE.601717_2019q4,-3.1424,0.0701,796500480,-0.01
SHSE.601718_2019q4,0.1224,4.7616,-769265664,0.006
SZSE.002353_2019q4,2.0658,-3.1972,397904384,0.42
SHSE.601678_2019q4,-0.7011,-2.3708,-57398464,0.06
SZSE.002407_2019q4,-0.9728,-4.6801,-456893696,0.02
SZSE.002358_2019q4,-0.2939,2.7004,-19731072,0.02
SZSE.002408_2019q4,-0.197,-62.6252,-207535296,0.101
SZSE.002414_2019q4,0.2922,6.5065,39883392,0.0909
SHSE.601689_2019q4,0.3435,5.2092,-16044800,0.12
SZSE.002371_2019q4,0.8814,11.6102,302800256,0.1983
SZSE.002366_2019q4,-2.6009,17.5617,167087616,0.0029
SZSE.002416_2019q4,1.2054,14.5216,-31488768,0.1079
SZSE.002372_2019q4,0.1251,-6.4282,371708288,0.16
SHSE.601801_2019q4,-0.5838,-10.2941,-8296960,0.09
SZSE.001872_2019q4,-4.1801,-0.7559,-9157215904,0.095
SZSE.002368_2019q4,2.0427,6.2765,8617088,0.1346
SZSE.002423_2019q4,-1.071,-4.5175,1050012672,0.0613
SZSE.002373_2019q4,0.3737,1.5916,-247068160,0.14
SZSE.002419_2019q4,-0.3508,-0.421,270579556,0.1727
SZSE.002424_2019q4,-0.7328,2.4726,-26318720,0.06
SZSE.002375_2019q4,0.2704,3.0406,141191168,0.09
SHSE.601699_2019q4,-0.958,-3.1845,1453835776,0.21
SZSE.002426_2019q4,-1.5785,-0.763,55917888,-0.0526
SZSE.002382_2019q4,0.2579,-29.3268,169006720,0.15
SHSE.601811_2019q4,-1.9257,-1.9149,143503616,0.14
SZSE.002434_2019q4,-0.0701,5.5466,78441240,0.09
SZSE.002384_2019q4,4.1814,-16.2766,845006656,0.3
SZSE.002390_2019q4,0.4563,-0.255,-46866816,0.05
